Product,Demand,Historical_Demand,Sold,Unmet,Fare,Revenue,Legs,Tasks,Assigned_Fleets,Bottleneck_Leg,Bottleneck_Shadow_Price
P038651,1.15,0.83,0.9,0.25,94.0,84.6,AA0404QEYTKD -> BA2236SENQEY,AA0404 -> BA2236,F0C0Y76 -> F0C0Y76,AA0404QEYTKD,3.565
P040013,0.9,0.82,0.9,0.0,94.0,84.6,BA2217TFBMXT,super_BA2217,F0C0Y76,BA2217TFBMXT,0.0
P045697,0.6,0.62,0.6,0.0,141.0,84.6,AA0482TFBTBO -> BA2624QEYTFB,AA0482 -> BA2624,F16C0Y165 -> F16C0Y165,AA0482TFBTBO,0.96
P000944,0.25,0.33,0.25,0.0,338.0,84.5,AA0112BODTFB -> BA2539TFBGBU,AA0112 -> BA2539,F0C0Y76 -> F0C0Y76,BA2539TFBGBU,5.6825
P004721,0.25,0.27,0.25,0.0,338.0,84.5,AA0005EDBMBY -> AA0465MBYTFB,AA0005 -> AA0465,F16C0Y165 -> F16C0Y165,AA0005EDBMBY,6.5375
P046864,0.5,0.3,0.5,0.0,169.0,84.5,BA2056QEYTFB -> BA2618TNGQEY,BA2056 -> BA2618,F0C0Y72 -> F0C0Y76,BA2618TNGQEY,3.37
P040217,0.55,0.61,0.4,0.15,211.0,84.4,BA2129TFBQEY -> AA0861QEYPHH,BA2129 -> AA0861,F0C0Y76 -> F16C0Y165,AA0861QEYPHH,10.2
P045553,0.35,0.17,0.35,0.0,241.0,84.35,AA0632TFBQIY -> BA2544QEYTFB,AA0632 -> BA2544,F16C0Y165 -> F16C0Y165,AA0632TFBQIY,5.15
P008447,0.25,0.33,0.25,0.0,337.0,84.25,AA0079TFBKOV -> AA0611MBTTFB,AA0079 -> AA0611,F0C0Y76 -> F16C0Y165,AA0079TFBKOV,9.265
P012122,0.25,0.26,0.25,0.0,337.0,84.25,BA2234TFBHFH -> AA0539POUTFB,BA2234 -> AA0539,F0C0Y76 -> F16C0Y165,AA0539POUTFB,1.285
P022444,0.25,0.32,0.25,0.0,337.0,84.25,AA0087TFBBOD -> BA2433CJMTFB,AA0087 -> BA2433,F16C0Y165 -> F0C0Y76,AA0087TFBBOD,10.995
P021327,0.45,0.37,0.45,0.0,187.0,84.15,BA2046QEYTFB -> BA2270TFBHFH -> AA0583TOBQEY,BA2046 -> BA2270 -> AA0583,F0C0Y76 -> F0C0Y76 -> F16C0Y165,AA0583TOBQEY,3.855
P023604,0.55,0.65,0.55,0.0,153.0,84.15,AA0312TFBTGP -> BA2485CMJTFB,super_AA0312 -> BA2485,F0C0Y76 -> F16C0Y165,AA0312TFBTGP,4.35
P023658,0.85,0.99,0.85,0.0,99.0,84.15,AA0326TFBTKD -> BA2485CMJTFB,AA0326 -> BA2485,F16C0Y165 -> F16C0Y165,BA2485CMJTFB,0.0325
P028510,0.45,0.58,0.45,0.0,187.0,84.15,AA0460TFBMBY -> BA2369HFHTFB,AA0460 -> BA2369,F16C0Y165 -> F0C0Y76,BA2369HFHTFB,3.7275
P028765,0.45,0.47,0.45,0.0,187.0,84.15,BA2091QEYNGS -> BA2357HFHQEY,BA2091 -> BA2357,F0C0Y76 -> F0C0Y76,BA2091QEYNGS,2.6
P007200,0.7,0.66,0.5,0.2,168.0,84.0,AA0189BODGBJ -> AA0065KOVBOD,AA0189 -> super_AA0065,F0C0Y76 -> F0C0Y76,AA0189BODGBJ,3.83
P007211,0.5,0.67,0.5,0.0,168.0,84.0,AA0195BODGBJ -> AA0067KOVBOD,AA0195 -> super_AA0067,F0C0Y72 -> F0C0Y76,AA0067KOVBOD,3.0125
P012730,0.6,0.94,0.5,0.1,168.0,84.0,BA2135TFBQEY -> AA0023PSETFB,BA2135 -> AA0023,F16C0Y165 -> F16C0Y165,AA0023PSETFB,8.355
P016590,0.25,0.57,0.25,0.0,336.0,84.0,AA0006MBYEDB -> AA0456TFBMBY,AA0006 -> AA0456,F16C0Y165 -> F16C0Y165,AA0006MBYEDB,6.8125
P016651,20.55,20.86,0.75,19.8,112.0,84.0,AA0660TFBEGX,AA0660,F16C0Y165,AA0660TFBEGX,6.905
P017114,0.5,0.86,0.5,0.0,168.0,84.0,AA0065TFBLUO,super_AA0065,F0C0Y76,AA0065TFBLUO,0.0
P017317,0.6,0.92,0.6,0.0,140.0,84.0,AA0462TFBMBY,AA0462,F0C0Y76,AA0462TFBMBY,1.435
P020293,0.25,0.61,0.25,0.0,336.0,84.0,AA0093TFBBOD -> AA0373TNGTFB,AA0093 -> AA0373,F16C0Y165 -> F16C0Y165,AA0093TFBBOD,6.7525
P021285,0.25,0.31,0.25,0.0,336.0,84.0,BA2332TFBHFH -> AA0515TOBTFB,BA2332 -> AA0515,F0C0Y76 -> F0C0Y76,AA0515TOBTFB,6.0
P027512,0.75,0.56,0.75,0.0,112.0,84.0,BA2390TFBCPJ -> AA0699HFHTFB,BA2390 -> AA0699,F16C0Y165 -> F16C0Y165,AA0699HFHTFB,0.185
P028909,0.65,0.7,0.6,0.05,140.0,84.0,AA0354TFBPBL -> BA2411HFHTFB,AA0354 -> BA2411,F12C12Y48 -> F0C0Y76,AA0354TFBPBL,3.8325
P030474,0.4,0.33,0.4,0.0,210.0,84.0,AA0693HFHTFB -> BA2542TFBZFH,AA0693 -> BA2542,F16C0Y165 -> F0C0Y76,BA2542TFBZFH,2.1625
P038337,0.35,0.32,0.35,0.0,240.0,84.0,BA2637TFBPBL -> BA2294SENTFB,BA2637 -> BA2294,F0C0Y76 -> F0C0Y76,BA2294SENTFB,3.355
P041417,0.7,0.33,0.7,0.0,120.0,84.0,BA2403TKDMBY,super_BA2403,F0C0Y76,BA2403TKDMBY,1.6325
P045581,0.75,0.5,0.75,0.0,112.0,84.0,AA0638TFBQIY -> BA2624QEYTFB,AA0638 -> BA2624,F16C0Y165 -> F16C0Y165,AA0638TFBQIY,2.1525
P046224,0.8,0.97,0.8,0.0,105.0,84.0,BA2545TFBQEY,BA2545,F16C0Y165,BA2545TFBQEY,0.0
P026404,1.15,0.66,1.15,0.0,73.0,83.95,BA2040FVHQEY,BA2040,F0C0Y76,BA2040FVHQEY,0.0
P044801,0.65,0.67,0.65,0.0,129.0,83.85,BA2638PBLTFB,BA2638,F0C0Y76,BA2638PBLTFB,4.05
P045681,0.7,0.67,0.65,0.05,129.0,83.85,BA2259TFBSOP -> BA2624QEYTFB,BA2259 -> BA2624,F0C0Y76 -> F16C0Y165,BA2259TFBSOP,4.9675
P001509,0.25,0.33,0.25,0.0,335.0,83.75,AA0112BODTFB -> AA0456TFBMBY,AA0112 -> AA0456,F0C0Y76 -> F16C0Y165,AA0456TFBMBY,4.165
P022178,0.25,0.33,0.25,0.0,335.0,83.75,AA0452TFBMBY -> AA0730BODTFB,AA0452 -> super_AA0730,F16C0Y165 -> F16C0Y165,AA0452TFBMBY,1.78
P022189,0.25,0.33,0.25,0.0,335.0,83.75,AA0470TFBMBY -> AA0730BODTFB,AA0470 -> super_AA0730,F16C0Y165 -> F16C0Y165,AA0470TFBMBY,1.36
P010786,0.45,0.82,0.45,0.0,186.0,83.7,AA0565MBYQEY -> BA2056QEYTFB,AA0565 -> BA2056,F16C0Y165 -> F0C0Y72,AA0565MBYQEY,5.2
P043682,0.45,0.34,0.45,0.0,186.0,83.7,AA0474TFBMBY -> BA2387ZZKTFB,AA0474 -> BA2387,F16C0Y165 -> F0C0Y76,AA0474TFBMBY,0.5025
P039401,0.35,0.49,0.35,0.0,239.0,83.65,BA2473TFBQEY -> AA3452QEYCVS,super_BA2473 -> AA3452,F0C0Y76 -> F0C0Y76,AA3452QEYCVS,5.835
P002871,0.2,0.32,0.2,0.0,418.0,83.6,AA0080BODTFB,AA0080,F0C0Y76,AA0080BODTFB,0.36
P003003,0.2,0.33,0.2,0.0,418.0,83.6,AA0112BODTFB,AA0112,F0C0Y76,AA0112BODTFB,0.965
P013362,0.55,0.54,0.55,0.0,152.0,83.6,AA0576QEYTBO -> AA0232TBOTKE,AA0576 -> super_AA0232,F0C0Y76 -> F16C0Y165,AA0576QEYTBO,4.465
P014133,0.55,0.67,0.55,0.0,152.0,83.6,BA2573TFBQEY -> AA0633QIYTFB,BA2573 -> AA0633,F16C0Y165 -> F16C0Y165,AA0633QIYTFB,5.8725
P033348,0.2,0.32,0.2,0.0,418.0,83.6,AA0812PHHTKD,AA0812,F16C0Y165,AA0812PHHTKD,4.505
P034675,0.55,0.6,0.55,0.0,152.0,83.6,AA3490TFBGBU -> BA2046QEYTFB,AA3490 -> BA2046,F0C0Y76 -> F0C0Y76,BA2046QEYTFB,0.16
P035469,0.4,0.5,0.4,0.0,209.0,83.6,BA2340TFBNTP -> BA2042QEYTFB,BA2340 -> BA2042,F0C0Y72 -> F0C0Y76,BA2340TFBNTP,0.055
P042328,0.2,0.33,0.2,0.0,418.0,83.6,AA0664TFBEGX -> BA2409ZWSTFB,AA0664 -> BA2409,F0C0Y76 -> F0C0Y76,AA0664TFBEGX,4.8225
P015807,0.25,0.58,0.25,0.0,334.0,83.5,AA0491TBOTFB,AA0491,F16C0Y165,AA0491TBOTFB,2.01
P018151,0.5,0.55,0.5,0.0,167.0,83.5,AA0252MBYTKE -> AA0454TFBMBY,AA0252 -> AA0454,F16C0Y165 -> F16C0Y165,AA0454TFBMBY,1.29
P020754,1.85,2.41,0.5,1.35,167.0,83.5,BA2118TFBZZD -> AA0373TNGTFB,BA2118 -> AA0373,F0C0Y76 -> F16C0Y165,BA2118TFBZZD,4.8425
P023226,0.25,0.3,0.25,0.0,334.0,83.5,BA2129TFBQEY -> AA0686QEYPSE -> BA2483CMJTFB,BA2129 -> AA0686 -> BA2483,F0C0Y76 -> F16C0Y165 -> F0C0Y76,AA0686QEYPSE,6.155
P012130,0.6,0.76,0.6,0.0,139.0,83.4,BA2234TFBHFH -> AA0539POUTFB,BA2234 -> AA0539,F0C0Y76 -> F16C0Y165,AA0539POUTFB,1.285
P013314,0.6,0.58,0.6,0.0,139.0,83.4,AA0404QEYTKD,AA0404,F0C0Y76,AA0404QEYTKD,3.565
P020190,0.3,0.66,0.3,0.0,278.0,83.4,AA0251TKEMBY -> AA0711MBYZWS,AA0251 -> AA0711,F16C0Y165 -> F0C0Y76,AA0251TKEMBY,7.4
P034126,0.85,0.79,0.85,0.0,98.0,83.3,BA2390TFBCPJ -> BA2246QEYTFB,BA2390 -> BA2246,F16C0Y165 -> F16C0Y165,BA2246QEYTFB,2.4375
P040353,0.85,0.95,0.85,0.0,98.0,83.3,BA2043TFBQEY,BA2043,F16C0Y165,BA2043TFBQEY,0.0
P040386,0.85,0.98,0.85,0.0,98.0,83.3,BA2051TFBQEY,BA2051,F0C0Y76,BA2051TFBQEY,0.055
P040900,0.35,0.38,0.35,0.0,238.0,83.3,BA2473TFBQEY -> BA2541QEYTNG,super_BA2473 -> BA2541,F0C0Y76 -> F0C0Y76,BA2541QEYTNG,3.24
P042793,0.7,1.0,0.7,0.0,119.0,83.3,BA2451ZWSQEY,BA2451,F12C12Y48,BA2451ZWSQEY,0.0
P009420,0.45,0.33,0.45,0.0,185.0,83.25,BA2302TFBCJM -> AA0457MBYTFB,BA2302 -> AA0457,F0C0Y76 -> F16C0Y165,AA0457MBYTFB,5.0325
P020932,0.25,0.25,0.25,0.0,333.0,83.25,AA0089TFBBOD -> AA0515TOBTFB,AA0089 -> AA0515,F16C0Y165 -> F0C0Y76,AA0089TFBBOD,8.015
P032296,0.45,0.32,0.45,0.0,185.0,83.25,BA2410TFBHFH -> BA2428NGSTFB,BA2410 -> BA2428,F12C12Y48 -> F0C0Y76,BA2410TFBHFH,2.3825
P012582,0.45,0.67,0.4,0.05,208.0,83.2,BA2444TFBHFH -> AA0021PSETFB,BA2444 -> AA0021,F0C0Y76 -> F16C0Y165,AA0021PSETFB,7.89
P013930,0.4,0.41,0.4,0.0,208.0,83.2,BA2234TFBHFH -> AA0631QIYTFB,BA2234 -> AA0631,F0C0Y76 -> F0C0Y76,AA0631QIYTFB,6.645
P013985,0.4,0.34,0.4,0.0,208.0,83.2,BA2354QEYHFH -> AA0659QIYQEY,BA2354 -> AA0659,F0C0Y76 -> F16C0Y165,AA0659QIYQEY,4.1525
P018906,0.8,1.0,0.8,0.0,104.0,83.2,BA2340TFBNTP -> AA0313TGPTFB,BA2340 -> AA0313,F0C0Y72 -> F16C0Y165,AA0313TGPTFB,3.195
P032051,11.7,11.49,0.4,11.3,208.0,83.2,AA0111TFBBOD -> AA0759NDJTFB,AA0111 -> AA0759,F0C0Y76 -> F16C0Y165,AA0111TFBBOD,7.2475
P022336,0.3,0.34,0.3,0.0,277.0,83.1,BA2408TFBZWS -> AA0730BODTFB,BA2408 -> super_AA0730,F0C0Y76 -> F16C0Y165,BA2408TFBZWS,3.465
P006624,0.2,0.23,0.2,0.0,415.0,83.0,AA0109TFBBOD -> AA0691HFHTFB,AA0109 -> AA0691,F0C0Y76 -> F0C0Y76,AA0109TFBBOD,10.705
P024573,0.5,0.28,0.5,0.0,166.0,83.0,BA2151TFBQEY -> BA2237CPJTFB,BA2151 -> BA2237,F16C0Y165 -> F0C0Y76,BA2237CPJTFB,4.12
P019079,0.35,0.46,0.35,0.0,237.0,82.95,AA0305TGPTFB,AA0305,F16C0Y165,AA0305TGPTFB,3.0125
P016125,0.2,0.33,0.2,0.0,414.0,82.8,AA0189BODGBJ -> AA0055TDDBOD,AA0189,F0C0Y76,AA0189BODGBJ,3.83
P043000,0.6,0.54,0.6,0.0,138.0,82.8,AA0316TFBTGP -> BA2033ZWSTFB,AA0316 -> BA2033,F16C0Y165 -> F0C0Y76,BA2033ZWSTFB,0.745
P045467,0.6,0.66,0.6,0.0,138.0,82.8,BA2609QEYPBL,super_BA2609,F0C0Y76,BA2609QEYPBL,0.345
P002404,1.1,1.31,0.95,0.15,87.0,82.65,AA0082BODTFB -> AA0638TFBQIY,AA0082 -> AA0638,F16C0Y165 -> F16C0Y165,AA0638TFBQIY,2.1525
P011186,1.25,1.34,0.95,0.3,87.0,82.65,BA2175TFBQEY -> AA0019NDPTFB,BA2175 -> AA0019,F16C0Y165 -> F16C0Y165,AA0019NDPTFB,1.5425
P040565,1.45,1.37,1.45,0.0,57.0,82.65,BA2104TFBQTD,BA2104,F0C0Y76,BA2104TFBQTD,0.0
P040576,7.15,7.59,1.45,5.7,57.0,82.65,BA2106TFBQTD,BA2106,F0C0Y76,BA2106TFBQTD,3.2
P016533,0.2,0.3,0.2,0.0,413.0,82.6,AA0066BODDEW -> AA0089TFBBOD,super_AA0066 -> AA0089,F12C12Y48 -> F16C0Y165,AA0089TFBBOD,8.015
P034253,0.35,0.3,0.35,0.0,236.0,82.6,AA0520TFBCVS -> BA2068QEYTFB,AA0520 -> BA2068,F0C0Y76 -> F0C0Y76,AA0520TFBCVS,4.92
P038314,0.7,0.75,0.7,0.0,118.0,82.6,BA2609QEYPBL -> BA2236SENQEY,super_BA2609 -> BA2236,F0C0Y76 -> F0C0Y76,BA2609QEYPBL,0.345
P023546,1.1,0.99,1.1,0.0,75.0,82.5,BA2487CMJTFB,BA2487,F16C0Y165,BA2487CMJTFB,0.0
P027096,0.3,0.5,0.3,0.0,275.0,82.5,AA0119TFBBOD -> BA2235HFHTFB,AA0119 -> BA2235,F16C0Y165 -> F0C0Y76,AA0119TFBBOD,7.1925
P027118,0.5,0.5,0.3,0.2,275.0,82.5,AA0109TFBBOD -> BA2241HFHTFB,AA0109 -> BA2241,F0C0Y76 -> F0C0Y76,AA0109TFBBOD,10.705
P035831,0.5,0.55,0.5,0.0,165.0,82.5,AA0636TFBQIY -> BA2172QEYTFB,AA0636 -> BA2172,F16C0Y165 -> F16C0Y165,BA2172QEYTFB,1.675
P035914,0.5,0.45,0.5,0.0,165.0,82.5,BA2108TFBQTD -> BA2170QEYTFB,BA2108 -> BA2170,F0C0Y76 -> F0C0Y76,BA2108TFBQTD,1.3475
P043368,0.25,0.33,0.25,0.0,330.0,82.5,AA0093TFBBOD -> BA2117ZZDTFB,AA0093 -> BA2117,F16C0Y165 -> F0C0Y76,AA0093TFBBOD,6.7525
P043401,0.25,0.29,0.25,0.0,330.0,82.5,AA0107TFBBOD -> BA2119ZZDTFB,AA0107 -> BA2119,F0C0Y76 -> F0C0Y76,AA0107TFBBOD,10.1675
P046360,0.75,0.62,0.75,0.0,110.0,82.5,BA2565QEYTNG -> BA2629TFBQEY,BA2565 -> BA2629,F16C0Y165 -> F0C0Y76,BA2565QEYTNG,0.0
P014297,10.05,9.36,0.85,9.2,97.0,82.45,BA2083QEYSEN -> AA0659QIYQEY,BA2083 -> AA0659,F12C12Y48 -> F16C0Y165,AA0659QIYQEY,4.1525
P000431,0.2,0.3,0.2,0.0,412.0,82.4,AA0080BODTFB -> AA0520TFBCVS,AA0080 -> AA0520,F0C0Y76 -> F0C0Y76,AA0520TFBCVS,4.92
P029646,1.7,1.29,1.35,0.35,61.0,82.35,BA2241HFHTFB,BA2241,F0C0Y76,BA2241HFHTFB,1.6925
P041263,0.45,0.36,0.45,0.0,183.0,82.35,BA2500TGPQEY,BA2500,F0C0Y76,BA2500TGPQEY,4.055
P035607,0.25,0.36,0.25,0.0,329.0,82.25,AA0809QEYPHH,AA0809,F16C0Y165,AA0809QEYPHH,10.395
P025772,0.3,0.25,0.3,0.0,274.0,82.2,AA0362TFBTNG -> BA2159FBUTFB,AA0362 -> BA2159,F16C0Y165 -> F0C0Y76,BA2159FBUTFB,0.4375
P001451,0.2,0.33,0.2,0.0,410.0,82.0,AA0084BODTFB -> AA0474TFBMBY,AA0084 -> AA0474,F16C0Y165 -> F16C0Y165,AA0474TFBMBY,0.5025
P001506,0.2,0.33,0.2,0.0,410.0,82.0,AA0112BODTFB -> AA0244TFBMBY,AA0112 -> super_AA0244,F0C0Y76 -> F16C0Y165,AA0244TFBMBY,4.08
P001570,0.5,0.48,0.5,0.0,164.0,82.0,AA0136BODQEY -> AA0568QEYMBY,AA0136 -> AA0568,F16C0Y165 -> F16C0Y165,AA0568QEYMBY,3.4725
P003334,0.4,0.37,0.4,0.0,205.0,82.0,AA0084BODTFB -> AA0514TFBTOB,AA0084 -> AA0514,F16C0Y165 -> F16C0Y165,AA0514TFBTOB,1.005
P010560,0.25,0.32,0.25,0.0,328.0,82.0,AA0254MBYQWS,AA0254,F16C0Y165,AA0254MBYQWS,4.4775
P043438,0.25,0.33,0.25,0.0,328.0,82.0,BA2506TFBHFH -> BA2117ZZDTFB,BA2506 -> BA2117,F0C0Y76 -> F0C0Y76,BA2506TFBHFH,0.1475
P004007,0.55,0.66,0.55,0.0,149.0,81.95,AA0055CSXBOD,super_AA0055,F12C12Y48,AA0055CSXBOD,1.31
P034709,0.9,1.1,0.55,0.35,149.0,81.95,BA2018QEYTFB -> BA2284TFBGDB,BA2018 -> BA2284,F16C0Y165 -> F0C0Y76,BA2284TFBGDB,4.3875
P013012,0.3,0.33,0.3,0.0,273.0,81.9,AA0006MBYEDB -> AA0562QEYMBY,AA0006 -> AA0562,F16C0Y165 -> F16C0Y165,AA0006MBYEDB,6.8125
P016598,0.3,0.23,0.3,0.0,273.0,81.9,AA0006MBYEDB -> AA0456TFBMBY,AA0006 -> AA0456,F16C0Y165 -> F16C0Y165,AA0006MBYEDB,6.8125
P019816,0.35,0.38,0.35,0.0,234.0,81.9,AA0227TKDTFB,super_AA0227,F16C0Y165,AA0227TKDTFB,0.7775
P024774,0.7,0.56,0.7,0.0,117.0,81.9,BA2502CPJQEY -> BA2570QEYTFB,BA2502 -> BA2570,F16C0Y165 -> F16C0Y165,BA2502CPJQEY,0.84
P028553,0.95,1.13,0.7,0.25,117.0,81.9,AA0450TFBMBY -> BA2411HFHTFB,AA0450 -> BA2411,F0C0Y76 -> F0C0Y76,AA0450TFBMBY,4.17
P036783,0.35,0.32,0.35,0.0,234.0,81.9,BA2408TFBZWS -> BA2014QEYTFB,BA2408 -> BA2014,F0C0Y76 -> F16C0Y165,BA2408TFBZWS,3.465
P041315,0.35,0.33,0.35,0.0,234.0,81.9,BA2404TKDCPJ,super_BA2404,F0C0Y76,BA2404TKDCPJ,0.0
P044573,0.7,0.67,0.7,0.0,117.0,81.9,BA2339QEYFVH -> BA2610PBLQEY,BA2339 -> BA2610,F0C0Y76 -> F0C0Y76,BA2339QEYFVH,0.1325
P045271,1.25,1.32,0.45,0.8,182.0,81.9,BA2571QEYPBL -> AA0823PBLLPB,BA2571 -> AA0823,F0C0Y76 -> F16C0Y165,AA0823PBLLPB,5.4275
P046103,0.3,0.34,0.3,0.0,273.0,81.9,AA0877QEYIOM -> BA2629TFBQEY,AA0877 -> BA2629,F16C0Y165 -> F0C0Y76,AA0877QEYIOM,1.8275
P027169,0.2,0.24,0.2,0.0,409.0,81.8,AA0093TFBBOD -> BA2331HFHTFB,AA0093 -> BA2331,F16C0Y165 -> F0C0Y76,AA0093TFBBOD,6.7525
P027279,0.2,0.28,0.2,0.0,409.0,81.8,AA0097TFBBOD -> BA2393HFHTFB,AA0097 -> BA2393,F16C0Y165 -> F0C0Y76,AA0097TFBBOD,8.795
P007837,0.4,0.33,0.4,0.0,204.0,81.6,AA0062LUOTFB,super_AA0062,F0C0Y76,AA0062LUOTFB,0.0
P023438,1.4,1.23,0.85,0.55,96.0,81.6,AA0642TFBQIY -> BA2489CMJTFB,AA0642 -> BA2489,F0C0Y76 -> F0C0Y76,AA0642TFBQIY,2.235
P026265,0.9,0.77,0.85,0.05,96.0,81.6,AA0452TFBMBY -> BA2296FVHTFB,AA0452 -> BA2296,F16C0Y165 -> F16C0Y165,AA0452TFBMBY,1.78
P033426,1.0,1.12,0.85,0.15,96.0,81.6,BA2081QEYFVH -> AA3461POUQEY,BA2081 -> AA3461,F0C0Y76 -> F0C0Y76,BA2081QEYFVH,1.4
P009402,8.2,7.56,0.5,7.7,163.0,81.5,AA0569MBYQEY -> AA0137QEYBOD,AA0569 -> AA0137,F16C0Y165 -> F16C0Y165,AA0137QEYBOD,6.635
P024101,0.45,0.35,0.45,0.0,181.0,81.45,BA2248TFBHFH -> BA2133CPJTFB,BA2248 -> BA2133,F0C0Y76 -> F0C0Y76,BA2248TFBHFH,1.0325
P027841,0.45,0.4,0.45,0.0,181.0,81.45,BA2299TFBFVH -> BA2241HFHTFB,BA2299 -> BA2241,F16C0Y165 -> F0C0Y76,BA2241HFHTFB,1.6925
P039277,0.45,0.67,0.45,0.0,181.0,81.45,BA2142TFBCPJ,BA2142,F12C12Y48,BA2142TFBCPJ,0.0
P026932,0.55,0.66,0.55,0.0,148.0,81.4,BA2129TFBQEY -> BA2289GDBTFB,BA2129 -> BA2289,F0C0Y76 -> F0C0Y76,BA2289GDBTFB,0.5675
P041339,0.65,0.77,0.55,0.1,148.0,81.4,AA0248MBYHEM -> BA2071TKDMBY,AA0248 -> BA2071,F16C0Y165 -> F0C0Y76,AA0248MBYHEM,5.05
P023983,0.3,0.33,0.3,0.0,271.0,81.3,AA0103TFBBOD -> BA2363CPJTFB,AA0103 -> BA2363,F16C0Y165 -> F0C0Y76,AA0103TFBBOD,2.15
P014537,0.65,0.66,0.65,0.0,125.0,81.25,AA0064QTHLUO,,,AA0064QTHLUO,0.0
P028785,0.65,0.7,0.65,0.0,125.0,81.25,BA2095QEYNGS -> BA2359HFHQEY,BA2095 -> BA2359,F0C0Y76 -> F0C0Y76,BA2095QEYNGS,3.005
P028806,0.65,0.62,0.65,0.0,125.0,81.25,BA2637TFBPBL -> AA0699HFHTFB,BA2637 -> AA0699,F0C0Y76 -> F16C0Y165,BA2637TFBPBL,3.0375
P015651,0.4,0.37,0.4,0.0,203.0,81.2,BA2106TFBQTD -> AA0481TBOTFB,BA2106 -> AA0481,F0C0Y76 -> F0C0Y76,AA0481TBOTFB,6.25
P028017,0.2,0.23,0.2,0.0,406.0,81.2,AA0851TFBIOM -> AA0699HFHTFB,AA0851 -> AA0699,F16C0Y165 -> F16C0Y165,AA0851TFBIOM,11.85
P037269,0.7,0.66,0.7,0.0,116.0,81.2,AA0450TFBMBY -> BA2109QTDTFB,AA0450 -> BA2109,F0C0Y76 -> F0C0Y76,AA0450TFBMBY,4.17
P042670,0.15,0.05,0.15,0.0,541.0,81.15,AA0861QEYPHH -> BA2451ZWSQEY,AA0861 -> BA2451,F16C0Y165 -> F12C12Y48,AA0861QEYPHH,10.2
P000906,0.6,0.67,0.6,0.0,135.0,81.0,AA0195BODGBJ,AA0195,F0C0Y72,AA0195BODGBJ,0.0
P005114,0.95,0.92,0.25,0.7,324.0,81.0,AA0095TFBBOD -> AA0661EGXTFB,AA0095 -> AA0661,F0C0Y76 -> F16C0Y165,AA0095TFBBOD,10.31
P005136,1.25,1.28,0.25,1.0,324.0,81.0,AA0661EGXTFB -> AA0109TFBBOD,AA0661 -> AA0109,F16C0Y165 -> F0C0Y76,AA0109TFBBOD,10.705
P007114,1.2,1.33,0.75,0.45,108.0,81.0,AA0073KOVBOD,super_AA0073,F0C0Y76,AA0073KOVBOD,3.39
P007692,0.5,0.33,0.5,0.0,162.0,81.0,AA0067LUOBOD,,,AA0067LUOBOD,0.0
P008676,4.8,4.99,0.9,3.9,90.0,81.0,AA0605MBTTFB,AA0605,F16C0Y165,AA0605MBTTFB,5.0825
P014455,0.6,0.69,0.6,0.0,135.0,81.0,BA2002TFBZLN -> AA0659QIYQEY -> BA2170QEYTFB,BA2002 -> AA0659 -> BA2170,F16C0Y165 -> F16C0Y165 -> F0C0Y76,AA0659QIYQEY,4.1525
P024660,0.9,0.77,0.9,0.0,90.0,81.0,BA2231CPJTFB,BA2231,F0C0Y76,BA2231CPJTFB,0.32
P030977,1.25,1.18,0.9,0.35,90.0,81.0,BA2326IMOTFB,super_BA2326,F12C12Y48,BA2326IMOTFB,2.3
P034132,0.5,0.32,0.5,0.0,162.0,81.0,BA2390TFBCPJ -> BA2246QEYTFB,BA2390 -> BA2246,F16C0Y165 -> F16C0Y165,BA2246QEYTFB,2.4375
P035332,0.45,0.68,0.45,0.0,180.0,81.0,BA2217TFBMXT -> BA2014QEYTFB,super_BA2217 -> BA2014,F0C0Y76 -> F16C0Y165,BA2014QEYTFB,2.38
P036205,0.45,0.58,0.45,0.0,180.0,81.0,AA0498TFBTBO -> BA2132QEYTFB,AA0498 -> BA2132,F16C0Y165 -> F0C0Y76,AA0498TFBTBO,0.0
P038413,6.5,7.27,1.5,5.0,54.0,81.0,BA2034SENQEY,BA2034,F0C0Y76,BA2034SENQEY,2.9025
P041177,0.5,0.67,0.5,0.0,162.0,81.0,BA2116TFBZZD,BA2116,F0C0Y76,BA2116TFBZZD,2.17
P041526,0.9,0.67,0.5,0.4,162.0,81.0,AA0709MBYZWS -> BA2071TKDMBY,AA0709 -> BA2071,F16C0Y165 -> F0C0Y76,AA0709MBYZWS,5.505
P043088,0.5,0.62,0.5,0.0,162.0,81.0,BA2078MBYTKD -> AA0706ZWSMBY,BA2078 -> AA0706,F0C0Y76 -> F16C0Y165,BA2078MBYTKD,1.54
P043143,0.5,0.38,0.5,0.0,162.0,81.0,AA0328TFBTKD -> BA2409ZWSTFB,AA0328 -> BA2409,F16C0Y165 -> F0C0Y76,AA0328TFBTKD,3.0975
P045687,0.45,0.62,0.45,0.0,180.0,81.0,AA0480TFBTBO -> BA2544QEYTFB,AA0480 -> BA2544,F16C0Y165 -> F16C0Y165,BA2544QEYTFB,0.675
P024854,0.35,0.19,0.35,0.0,231.0,80.85,BA2617QEYTKD -> BA2301CPJQEY,BA2617 -> BA2301,F0C0Y76 -> F0C0Y76,BA2301CPJQEY,1.045
P027812,0.4,0.33,0.35,0.05,231.0,80.85,AA0660TFBEGX -> BA2393HFHTFB,AA0660 -> BA2393,F16C0Y165 -> F0C0Y76,AA0660TFBEGX,6.905
